ExhibitId, Name, Price, DatePurchased
8605,"Cymbals – crash,109.7,1996/05/31
8606,Vertical viola,691.1,2012/10/06
8607,Gehu (Chinese cello-like),981.1,2011/01/05
8608,Bianzhong (Chinese bronze bells ),629.5,2001/10/17
8609,Saung (Burmese harp),805.4,1995/12/25
8610,K?n b?u (Vietnamese reed),968.6,2007/08/13
8611,Spoons,883.7,2017/02/01
8612,Chitarra battente (Italian guitar),456.6,2006/11/29
8613,Clarinet,618.8,2014/01/28
8614,Piccolo,940.5,2011/07/23
8615,Timple (Canary Islands/ Murcia ukulele),798.8,2006/02/14
8616,Harp guitar,473.8,2003/11/02
8617,Setar (Iranian lute),392.6,2008/09/04
8618,Dulcian (pre-1700’s Western European Bassoon),134.0,2010/10/30
8619,Overtone guitar,245.1,1995/05/16
8620,Fiscarmonica (Italian Accordian),898.2,2000/09/15
8621,Riq/ riqq/ rik (Arabic tambourine),614.5,2002/05/21
8622,Octave mandolin,86.9,2004/01/12
8623,Istarski mih (Croatian bagpipe),219.6,2002/05/18
8624,Guitar 12 Strings,967.0,2007/03/03
8625,Contrabassoon,123.8,2009/12/12
8626,Arpa nottolini (Italian hooked harp),431.3,1997/07/01
8627,Ukulele (Hawaiian guitar),100.2,2014/02/19
8628,Alpine bell,825.1,1995/06/24
8629,Gugin (Chinese bridgeless zither),719.1,2001/05/17
8630,Maguhu (Chinese bowed stringed instrument),247.9,2006/02/12
8631,Oliphant/ Cor d’Oliphant,830.1,2006/10/07
8632,Agung (Philippine gong),222.7,2000/04/22
8633,Hocchiku (Japanese flute),78.6,2007/05/14
8634,Mellotron (polyphonic keyboard),816.7,2009/11/02
8635,Leiqin (Chinese bowed instrument),881.1,2002/02/03
8636,Gottuvadhyam (Indian 21-stringed guitar),818.4,1997/03/15
8637,Xylophone,610.8,2017/02/21
8638,Wind Chimes,864.6,2014/03/06
8639,Baglama/ saz (Turkish strings),699.4,2015/12/08
8640,Chromatic accordian,217.4,2014/01/20
8641,Soprano saxophone,213.1,2014/09/04
8642,Xylophone,73.0,2002/03/24
8643,Bifora (Sicilian oboe),992.1,1993/12/24
8644,Balalaika (Central Asian 2 or 3 stringed guitar),485.6,2008/03/21
8645,Subcontrabass saxophone,19.1,1997/09/23
8646,Contrabass oboe,71.4,2006/01/24
8647,Overtone guitar,989.5,1994/03/23
8648,Sang-auk (Burmese harp),200.4,2010/09/23
8649,Pastoral pipes,638.1,1995/07/20
8650,Gambang (Indonesian xylophone),802.8,2012/02/08
8651,Saraswati veena (South Indian lute),207.0,2000/09/06
8652,Border pipe/ lowland bagpipe,804.7,1997/12/22
8653,Viola,319.7,2002/03/17
8654,Darbuka (Greek drum),439.1,2007/08/24
8655,Tambourine,792.2,2009/05/17
8656,Array Mbira (African thumb piano),698.2,2010/11/21
8657,Chenda (Indian drum),786.5,2002/09/02
8658,Jiaohu (Chinese bowed stringed instrument),931.6,1993/02/17
8659,Oliphant/ Cor d’Oliphant,627.2,1996/05/23
8660,Darbuka (Greek drum),47.2,1996/06/09
8661,Electronic:,824.3,2013/05/22
8662,Saxhorn,785.2,2009/03/15
8663,Taiko (Japanese drum),623.9,2015/03/10
8664,Janggu (Korean drum),160.3,2015/01/27
8665,Lute,136.1,1998/03/28
8666,Theremin (oscillator),239.2,2000/12/05
8667,Tsampouna (Greek bagpipe),198.3,1996/02/22
8668,Cromorne,496.0,2014/05/25
8669,Vertical flute,807.5,2015/03/03
8670,Nay (Syrian wooden flute),909.2,2002/07/18
8671,Sampho (Cambodian barrel drum),529.7,2001/01/14
8672,Mbira/ Sanza/ Thumb Piano (African stringed instrument),600.6,2000/07/26
8673,Cavaquinho (Portuguese guitar),853.1,2015/06/12
8674,Yehu (Chinese bowed stringed instrument),557.9,2010/11/05
8675,Tin whistle,594.9,2013/05/28
8676,Yang Chin (Chinese hammered dulcimer),880.0,2014/06/02
8677,Harp guitar,403.7,1996/11/25
8678,Khim (Cambodian/ Thai hammered dulcimer),941.1,2006/12/08
8679,Baritone sarrusophone,170.0,1997/03/05
8680,Mellotron (polyphonic keyboard),387.6,1998/04/19
8681,Basse a Pistons (French Euphonium),676.4,1997/12/09
8682,Washint (Ethiopian flute),359.4,2014/11/21
8683,Dulcian (pre-1700’s Western European Bassoon),745.2,2002/07/31
8684,Berimbau (Brazilian musical bow),588.5,1998/11/09
8685,Palendang (Philippine flute),347.3,2015/11/09
8686,Fiddle,579.3,2016/12/02
8687,Acoustic guitar,709.0,2010/06/13
8688,Komungo (Korean zither),15.7,1996/09/06
8689,Clarinette d’amour,565.4,1994/03/16
8690,Glass marimba,664.9,2005/05/10
8691,Cavaco (Spanish guitar),609.8,1995/06/27
8692,Baroque Wooden Flute,509.2,2014/01/30
8693,Wind Chimes,600.2,2006/07/24
8694,Saraswati veena (South Indian lute),170.0,2012/06/17
8695,Saw ou (Thai bowed stringed instrument),469.0,2004/11/19
8696,Piccolo oboe,785.1,2007/03/11
8697,Ratchet,777.3,2001/07/17
8698,Quena (Andean flute),842.1,2010/01/05
8699,Saw sam sai (Thai bowed stringed instrument),261.4,2007/04/13
8700,Basse a Pistons (French Euphonium),236.0,2007/04/30
8701,Harmonium/ reed organ,884.5,1994/08/23
8702,Lyre,548.0,2010/05/01
8703,Moodswinger (zither),269.3,2011/05/07
8704,Tabla (Indian/ Pakistani drum),965.2,1996/07/16
8705,Finger Cymbals,164.7,2010/10/08
8706,Balalaika (Central Asian 2 or 3 stringed guitar),346.2,2004/02/28
8707,Tom-tom,403.3,2011/01/27
8708,Gaohu (Chinese bowed stringed instrument),163.3,1995/04/29
8709,Overtone guitar,98.8,2009/06/30
8710,Tromba marina (European stringed instrument),988.6,2006/04/30
8711,Conga (Caribbean drum),473.2,2015/03/28
8712,Double Bass,543.9,2004/05/01
8713,Dudelsack (German bagpipe),923.9,2001/06/14
8714,Nadaswaram (Indian wind instrument),861.1,2014/06/19
8715,H?licon,428.9,2010/11/05
8716,Euphonium,850.1,2012/02/08
8717,Tuba,273.1,2018/01/18
8718,Ney (Lebanese Flute),758.3,2011/05/20
8719,Sleigh Bells,728.6,2016/02/05
8720,Tambourine,459.1,1997/05/08
8721,Moodswinger (zither),389.8,2012/08/24
8722,Zonghu (Chinese bowed stringed instrument),96.0,2002/09/04
8723,Darbuka (Greek drum),419.9,1997/09/21
8724,Bass sarrusophone,112.1,2007/10/01
8725,Gaita (Portuguese & Spanish bagpipe),639.4,2004/12/17
8726,Saraswati veena (South Indian lute),946.0,1999/03/20
8727,Baroque Wooden Flute,362.8,2005/10/17
8728,Rajao (Portuguese guitar),592.5,2005/11/11
8729,Cu?ca (Brazilian drum),601.2,2001/09/24
8730,Baritone saxophone,16.8,2000/08/31
8731,Hang (steel hand drum),97.0,1997/07/13
8732,soprillo,314.4,2002/06/04
8733,Horagai (Japanese conch),456.6,1994/12/07
8734,Bayan (Russian Accordion),274.6,2013/06/15
8735,Guitar 12 Strings,936.4,2014/12/22
8736,Glockenspiel,891.4,2015/02/14
8737,Alto clarinet,159.4,2015/05/01
8738,Tulum (Turkish bagpipe),789.0,1999/11/11
8739,Hang (steel hand drum),695.8,2001/10/27
8740,Xylophone,45.2,1998/08/27
8741,Bullroarer,469.4,2003/03/17
8742,soprillo,375.9,1999/07/15
8743,Xylorimba (extended range xylophone),782.0,2011/09/26
8744,Talking drum,980.3,2009/05/04
8745,Zufalo (Italian flute),884.5,2012/11/20
8746,Sac de gemecs (Catalonian bagpipe),335.3,2015/08/11
8747,Chimes,35.7,2000/01/18
8748,Gugin (Chinese bridgeless zither),938.2,2006/09/22
8749,Gusle/ gusla (Balkan guitar),622.6,2012/03/26
8750,Jug,716.2,1994/03/03
8751,Vielle (French hurdy gurdy),79.1,2003/09/07
8752,Musical bow,92.1,2008/07/22
8753,Bass saxophone,470.7,2016/06/30
8754,Alto flute,647.1,2018/08/09
8755,Yayli tanbur (Turkish lute),120.7,2004/04/07
8756,Guiro (South & Central American notched gourd that is scraped),68.8,2013/11/26
8757,S?ckpipa (Swedish bagpipe),337.1,2010/10/09
8758,Recorder (Descant),382.1,1997/05/14
8759,Border pipe/ lowland bagpipe,934.2,2001/07/22
8760,Arghul (Arabic double pipe),990.7,2008/10/28
8761,Gaohu (Chinese bowed stringed instrument),824.1,1993/02/16
8762,Khim (Cambodian/ Thai hammered dulcimer),754.1,2009/08/29
8763,Vichitra veena (Indian stringed instrument),166.9,2016/07/05
8764,Sopranino clarinet,984.6,2001/07/24
8765,Pulalu (Philippine flute),895.9,2017/11/15
8766,Cymbalum (Western European hammered dulcimer),459.9,2003/07/25
8767,Bassoon,804.1,2002/03/25
8768,Ryuteki (Japanese flute),249.9,2012/08/08
8769,Contrabass oboe,215.1,1998/06/27
8770,Gong,865.1,2003/07/30
8771,Alpine bell,61.9,2008/12/24
8772,Border pipe/ lowland bagpipe,654.3,1997/07/06
8773,Tar (Persian lute),698.8,2000/07/19
8774,Cabrette (French bagpipe),768.6,2006/10/12
8775,Clavichord (European stringed keyboard),571.8,2013/12/30
8776,Flugelhorn,92.8,2001/01/01
8777,Leier (German hurdy gurdy),945.4,2001/09/02
8778,Ektara (Indian one-string),278.1,1995/07/08
8779,Daiko (Japanese drum),407.0,2011/01/31
8780,Vibraphone/ vibraharp ,147.6,2003/10/04
8781,Domra (Russian mandolin),849.7,1994/03/11
8782,English Horn/ Cor Anglais (French tenor Oboe),243.7,2001/07/18
8783,Banjo,428.5,2001/04/24
8784,Euphonium,480.6,2015/09/20
8785,Rainstick,864.3,2009/08/18
8786,Lusheng (Chinese bamboo pipes),947.8,2011/01/03
8787,Electric organ,524.2,2005/01/08
8788,Tenor saxophone,556.3,2004/04/12
8789,Serunai (Islamic reed instrument),623.9,1999/06/02
8790,Cimpoi (Romanian bagpipe),506.8,1995/02/17
8791,Euphonium,502.6,1995/02/12
8792,Dulzaina (Spanish oboe),405.6,2012/06/15
8793,Oboe d’amore,855.9,2000/10/20
8794,Darbuka (Greek drum),995.5,2013/02/07
8795,Harp guitar,804.7,1994/07/04
8796,Washboard,221.1,2005/06/01
8797,Shofar (Jewish horn),722.7,1996/02/01
8798,Hocchiku (Japanese flute),926.5,1995/05/09
8799,Steel guitar,502.7,1999/01/10
8800,Istarski mih (Croatian bagpipe),165.9,1996/10/04
8801,Xiaodihu (tenor erhu),410.0,2001/10/25
8802,Glockenspiel,665.9,2010/03/08
8803,Hegelong (Philippine fretted boat-lute),977.2,2003/04/14
8804,Crwth (Welsh stringed instrument),81.2,1997/06/20
8805,Gender (Indonesian brass xylophone),107.5,2002/01/05
8806,Bass Clarinet,214.9,1995/11/27
8807,Yayli tanbur (Turkish lute),656.4,2003/02/13
8808,Tin whistle,842.2,1995/08/05
8809,Lusheng (Chinese bamboo pipes),627.0,2006/06/18
8810,Array Mbira (African thumb piano),86.4,2017/02/11
8811,Whip,832.7,2003/05/15
8812,Bass guitar,803.8,1993/04/08
8813,Lambeg (Irish drum),420.0,2011/07/18
8814,Veuze (French bagpipe),721.4,1995/10/28
8815,Trumpet Bb,241.6,2000/02/18
8816,Shamisen (Japanese 3-stringed instrument),993.8,2018/06/11
8817,Gan gan (West African small talking drum),49.5,2016/03/14
8818,Octocontrabass clarinet,169.9,2012/05/07
8819,Caxixi (Brazilian idiophone),414.6,2008/01/17
8820,Piva (Northern Italian bagpipe),921.4,2015/04/04
8821,Sleigh Bells,26.7,2000/06/03
8822,Baritone saxophone,302.2,2003/05/25
8823,Tonette (plastic recorder),333.4,2017/11/01
8824,Keyed Trumpet,946.5,2008/01/12
8825,Ganza (Brazilian rattle),812.1,2012/10/03
8826,Great Irish warpipes,856.8,2003/05/31
8827,Xiaodihu (tenor erhu),170.6,2012/06/03
8828,Tambour (French drum),814.9,2012/05/15
8829,Northumbrian smallpipes,104.2,2017/08/14
8830,Nose flute,964.5,2002/01/31
8831,Laruan (Chinese stringed instrument),815.4,2004/02/20
8832,Zhongdihu (bass erhu),425.9,2001/12/21
8833,Oboe d’amore,775.3,2008/02/04
8834,Sopranino clarinet,919.1,2014/06/26
8835,Jug,412.7,2011/05/09
8836,Baroque Wooden Flute,796.0,2009/04/28
8837,Northumbrian smallpipes,238.8,2002/03/18
8838,Biniou (French bagpipe),557.6,2003/08/29
8839,Kissar (West African lyre),923.9,2013/02/05
8840,Bass saxophone,160.6,2007/11/01
8841,Jug,574.0,2017/11/15
8842,Fangxiang (Chinese metallophone),715.9,1999/09/11
8843,Whip,379.1,2012/01/30
8844,Horn,276.7,2016/02/09
8845,Didgeridoo (Aboriginal Natural Trumpet),536.0,2013/11/11
8846,Rudra veena (Indian plucked stringed instrument),849.8,1996/09/11
8847,Saxonette,581.3,2004/02/09
8848,Rudra veena (Indian plucked stringed instrument),836.0,2017/06/13
8849,Clavichord (European stringed keyboard),396.0,1995/03/21
8850,Gandingan a kayo (Philippine xylophone),480.3,2017/07/08
8851,Yun Lo (Chinese gong),106.1,1998/12/02
8852,Bass saxophone,226.9,1993/07/24
8853,Talking drum,170.7,1998/11/29
8854,Sabar (Senegalese drum),632.5,2013/04/13
8855,Vladimirsky Rozhok,804.0,2015/11/29
8856,Nose flute,859.7,1999/12/04
8857,Rudra veena (Indian plucked stringed instrument),386.7,2016/06/26
8858,Trompeta china (Cuban suona),943.1,2001/06/29
8859,Double contrabass flute,68.7,2005/12/28
8860,Contra-alto flute,890.0,2011/12/13
8861,Tea chest bass (skiffle bass),107.0,2007/08/25
8862,Fiscarmonica (Italian Accordian),373.7,2001/03/14
8863,Bianzhong (Chinese bronze bells ),325.0,2012/07/16
8864,Cuatro (Latin American lute),795.9,2004/04/05
8865,Serunai (Islamic reed instrument),801.1,2017/11/02
8866,Bass saxophone,121.5,2013/10/03
8867,Kulintang/ kolintang (Philippine gong group),307.8,2018/01/20
8868,Laruan (Chinese stringed instrument),900.9,1994/08/24
8869,Huemmelchen (German smallpipes),289.2,2009/03/04
8870,Mohan veena (Indian guitar),466.2,1999/08/29
8871,Guiro (South & Central American notched gourd that is scraped),766.6,2018/04/08
8872,Gambang (Indonesian xylophone),716.3,2006/10/11
8873,Bianqing (Chinese stone chimes),605.7,1998/11/03
8874,Caxixi (Brazilian idiophone),781.4,2015/02/05
8875,Sheng (Chinese mouth organ),274.2,2002/08/26
8876,Guan (Chinese pipe),72.7,1998/08/06
8877,Gandingan (Philippine set of 4 hanging gongs),563.5,2009/06/26
8878,Muchosac (Belgian bagpipe),39.7,2001/03/21
8879,Cu?ca (Brazilian drum),93.5,2014/09/01
8880,Euphonium,277.5,2012/08/03
8881,Tom-tom,734.6,2006/04/04
8882,Lyre,358.3,2014/10/08
8883,Saraswati veena (South Indian lute),650.9,1994/11/30
8884,Sanxian (Chinese lute),913.8,2014/05/14
8885,Geomungo/ komungo (Korean zither),911.9,1996/04/23
8886,Ipu (Hawaiian rattle),309.4,2014/10/20
8887,Tar (Persian lute),373.3,2008/03/20
8888,Gandingan a kayo (Philippine xylophone),996.5,2008/11/18
8889,Cimpoi (Romanian bagpipe),158.6,2009/12/14
8890,Contrabass Sarrusophone,476.1,1993/06/04
8891,Mandolin,480.1,2012/01/23
8892,Ud/ oud (Arabic and Islamic lute),349.8,2008/04/02
8893,Dubreq stylophone,812.3,1997/08/26
8894,Cimbalom (Eastern European hammered dulcimer),823.8,2006/04/13
8895,Musette de cour (French bagpipe),910.7,2010/02/12
8896,Mohan veena (Indian guitar),430.5,2014/07/19
8897,Sac de gemecs (Catalonian bagpipe),728.9,2013/05/04
8898,Sabar (Senegalese drum),239.8,1997/01/27
8899,Great Highland bagpipe,632.3,2015/11/28
8900,Chitarrone (lower-toned lute),907.2,2017/11/09
8901,Cowbell,703.3,2003/05/06
8902,English Horn/ Cor Anglais (French tenor Oboe),570.6,2017/08/18
8903,Octapad (electronic drumpad),402.3,2011/12/02
8904,Vichitra veena (Indian stringed instrument),842.4,1998/10/07
8905,"Bandola (plucked lute from Cuba,94.6,2007/04/23
8906,Zonghu (Chinese bowed stringed instrument),402.6,1997/12/14
8907,Octocontra-alto clarinet,501.2,2006/04/11
8908,Guiro (South & Central American notched gourd that is scraped),148.6,2005/02/06
8909,Alto horn,355.3,2012/09/07
8910,Doedelzak (Dutch bagpipe),103.9,2005/06/12
8911,Morin khuur/ morin huur (Mongolian fiddle),696.7,2011/04/16
8912,Vibraphone/ vibraharp ,621.0,2005/02/09
8913,Huluhu (Chinese bowed stringed instrument),845.6,2010/08/04
8914,Zufalo (Italian flute),962.5,1997/02/06
8915,Tenor horn,108.4,1996/02/17
8916,Border pipe/ lowland bagpipe,276.0,1999/09/11
8917,Electronic:,70.2,2013/02/01
8918,Mandola (US/ Canadian fretted stringed instrument),206.3,1997/08/22
8919,Singing bowl/ rin gong (Himalayan standing bell),39.8,2012/08/04
8920,Baglama/ saz (Turkish strings),104.0,2007/12/31
8921,Hichiriki (Japanese Oboe),551.8,2010/07/28
8922,Contrabassoon,277.9,2015/03/07
8923,Shinobue (Japanese flute),709.8,2000/07/25
8924,Lasso d’amore,380.5,2006/05/19
8925,Sarrusophone,844.3,2008/11/22
8926,Glass marimba,468.8,2005/05/08
8927,Tagutok (Philippine slit drum),676.3,2001/03/14
8928,Morin khuur/ morin huur (Mongolian fiddle),244.1,2010/11/14
8929,Babendil (Philippine gong),72.5,1995/09/14
8930,Gusli (Russian harp),171.3,2017/09/01
8931,Yang chi’in (Chinese zither),318.6,1995/08/17
8932,Lancashire great-pipe,422.3,2008/07/02
8933,Piva (Northern Italian bagpipe),369.5,2010/11/06
8934,Quinticlave (Ophicleide),176.0,1998/07/06
8935,Dotara (bass ektara),642.6,2005/05/18
8936,Xun (Chinese flute),92.8,2001/01/18
8937,Gaita (Portuguese & Spanish bagpipe),244.6,2009/07/03
8938,Xalam/ khalam (West African Banjo-like instrument),508.9,1995/09/27
8939,Electronic:,572.7,2007/04/28
8940,Kwintangen kayo/ luntang (Philippine xylophone),152.0,2002/02/12
8941,Tsampouna (Greek bagpipe),531.0,1999/12/08
8942,Clavichord (European stringed keyboard),127.3,1995/05/31
8943,Alto flute,684.2,1997/01/12
8944,Trumpet Bb,332.8,2004/07/05
8945,Ghatam (Indian drum),562.1,2017/08/20
8946,Electronic:,192.3,2009/05/10
8947,Lithophone (stone barred xylophone),404.1,2009/05/07
8948,soprillo,98.4,2018/08/02
8949,Oboe da caccia,812.2,2010/10/26
8950,Dumbelek (Turkish drum),970.1,2012/06/02
8951,Domra (Russian mandolin),494.0,2009/10/07
8952,Shawm (Renaissance oboe),967.9,2003/11/14
8953,Wagner Tuba,297.2,2015/03/14
8954,Contrabass clarinet,741.5,2006/01/17
8955,Bouzouki (Greek lute),944.3,1995/07/30
8956,Finger Cymbals,931.4,1997/04/01
8957,Bordonua (Puerto Rican bass guitar),292.1,2018/05/03
8958,Geomungo/ komungo (Korean zither),162.0,2008/07/12
8959,Electric guitar,478.0,2001/06/15
8960,Gaida (Southern Balkan bagpipes),965.3,2008/07/23
8961,Chromatic accordian,712.7,2005/07/31
8962,Baritone horn,75.8,1999/03/11
8963,Bandone?n (Argentinian concertina),867.1,2007/11/02
8964,Contra-alto clarinet,606.2,2014/06/12
8965,Tromba marina (European stringed instrument),968.7,2001/03/01
8966,Sopranino saxophone,411.0,2005/09/08
8967,Kubing (Philippine Jew’s harp),317.3,2016/11/16
8968,Balalaika (Central Asian 2 or 3 stringed guitar),144.0,2002/09/25
8969,Alphorn,705.0,2013/08/05
8970,Glass marimba,893.6,1997/12/03
8971,Sanxian (Chinese lute),865.6,2014/02/02
8972,Tenor saxophone,701.9,2016/04/09
8973,Hammered dulcimer,475.4,2010/08/16
8974,Koto (Japanese zither),217.0,2009/07/08
8975,Acoustic guitar,985.3,2010/12/05
8976,Glass marimba,99.6,2010/05/15
8977,Veuze (French bagpipe),88.5,2011/08/25
8978,Fiddle,878.9,2015/08/11
8979,Balalaika (Central Asian 2 or 3 stringed guitar),233.9,2012/11/30
8980,Alto flute,533.7,1996/06/18
8981,Triangle,25.9,2016/07/16
8982,Khol (South Indian drum),617.3,2006/10/04
8983,Shawm (Renaissance oboe),578.7,2018/10/05
8984,Bass / baritone oboe,572.9,2013/05/08
8985,Rainstick,837.6,1994/05/22
8986,Balafon (xylophone from Ghana),40.1,1997/01/19
8987,Gender (Indonesian brass xylophone),45.5,2008/06/27
8988,Double contrabass flute,698.0,1998/09/20
8989,Gaida (Southern Balkan bagpipes),932.0,2016/12/19
8990,Castanets,611.2,1999/12/09
8991,Brian Boru bagpipes,749.6,2011/08/15
8992,Fiddle,152.5,1999/05/17
8993,Sihu (Chinese bowed stringed instrument),361.7,2016/06/30
8994,Taiko (Japanese drum),778.5,1994/10/14
8995,Soprano mandolin,558.2,1996/05/30
8996,Magyar duda (Hungarian bagpipes),128.4,2008/05/31
8997,Sarunay/ saronay/ sarunai/ saronai (Philippine metallophone),474.3,1995/07/09
8998,Reed contrabass,71.1,2003/09/30
8999,Piccolo oboe,610.5,1998/03/26
9000,Tenor sarrusophone,166.1,1997/04/30
9001,Djembe (West African hand drum),296.4,1997/10/29
9002,Organ - electric,526.9,2017/03/03
9003,Bawu (Chinese wind instrument shaped like a flute ),619.1,2004/11/02
9004,Dulcian (pre-1700’s Western European Bassoon),384.6,1997/08/29
